W,Q2,eps,phi,cos_th,cs,dcs
1.675,3.45,0.7114,-112.5,-0.3,21.23,4.911
1.675,3.45,0.7114,-67.5,-0.3,23.623,6.016
1.675,3.45,0.7114,-22.5,-0.3,37.238,8.33
1.675,3.45,0.7114,22.5,-0.3,37.208,8.327
1.675,3.45,0.7114,67.5,-0.3,26.775,6.412
1.675,3.45,0.7114,112.5,-0.3,28.697,5.723
1.675,3.45,0.7114,157.5,-0.3,25.786,3.965
1.675,3.45,0.7114,-157.5,-0.1,25.959,3.998
1.675,3.45,0.7114,-112.5,-0.1,18.649,4.503
1.675,3.45,0.7114,-67.5,-0.1,21.344,6.008
1.675,3.45,0.7114,-22.5,-0.1,24.057,6.358
1.675,3.45,0.7114,22.5,-0.1,20.78,5.903
1.675,3.45,0.7114,67.5,-0.1,33.483,7.55
1.675,3.45,0.7114,112.5,-0.1,23.121,5.02
1.675,3.45,0.7114,157.5,-0.1,36.799,4.774
1.675,3.45,0.7114,-157.5,0.1,31.84,4.528
1.675,3.45,0.7114,-112.5,0.1,20.641,4.751
1.675,3.45,0.7114,-67.5,0.1,22.3,6.563
1.675,3.45,0.7114,-22.5,0.1,20.386,5.452
1.675,3.45,0.7114,22.5,0.1,27.269,6.317
1.675,3.45,0.7114,67.5,0.1,24.107,6.827
1.675,3.45,0.7114,112.5,0.1,28.526,5.594
1.675,3.45,0.7114,157.5,0.1,19.205,3.506
1.675,3.45,0.7114,-157.5,0.3,27.497,4.276
1.675,3.45,0.7114,-112.5,0.3,38.398,6.316
1.675,3.45,0.7114,-67.5,0.3,54.431,10.394
1.675,3.45,0.7114,-22.5,0.3,13.782,4.07
1.675,3.45,0.7114,22.5,0.3,31.733,6.202
1.675,3.45,0.7114,67.5,0.3,37.401,8.587
1.675,3.45,0.7114,112.5,0.3,40.865,6.518
1.675,3.45,0.7114,157.5,0.3,32.558,4.658
1.675,3.45,0.7114,-157.5,0.5,31.804,4.483
1.675,3.45,0.7114,-112.5,0.5,47.023,6.669
1.675,3.45,0.7114,-67.5,0.5,49.546,9.37
1.675,3.45,0.7114,-22.5,0.5,36.371,6.029
1.675,3.45,0.7114,22.5,0.5,39.113,6.256
1.675,3.45,0.7114,67.5,0.5,53.905,9.781
1.675,3.45,0.7114,112.5,0.5,37.684,5.962
1.675,3.45,0.7114,157.5,0.5,41.631,5.137
1.675,3.45,0.7114,-157.5,0.675,50.666,6.35
1.675,3.45,0.7114,-112.5,0.675,47.848,7.429
1.675,3.45,0.7114,-67.5,0.675,71.65,11.457
1.675,3.45,0.7114,-22.5,0.675,41.654,6.701
1.675,3.45,0.7114,22.5,0.675,59.048,8.003
1.675,3.45,0.7114,67.5,0.675,74.622,11.697
1.675,3.45,0.7114,112.5,0.675,62.035,8.473
1.675,3.45,0.7114,157.5,0.675,53.111,6.503
1.675,3.45,0.7114,-157.5,0.825,72.986,7.578
1.675,3.45,0.7114,-112.5,0.825,88.076,10.116
1.675,3.45,0.7114,-67.5,0.825,82.422,11.157
1.675,3.45,0.7114,-22.5,0.825,63.88,7.951
1.675,3.45,0.7114,22.5,0.825,84.429,9.168
1.675,3.45,0.7114,67.5,0.825,86.653,11.446
1.675,3.45,0.7114,112.5,0.825,98.966,10.736
1.675,3.45,0.7114,157.5,0.825,61.454,6.945
1.675,3.45,0.7114,-157.5,0.95,83.762,11.034
1.675,3.45,0.7114,-112.5,0.95,85.365,12.929
1.675,3.45,0.7114,-67.5,0.95,92.269,13.9
1.675,3.45,0.7114,-22.5,0.95,111.003,13.421
1.675,3.45,0.7114,22.5,0.95,96.027,12.461
1.675,3.45,0.7114,67.5,0.95,81.897,13.082
1.675,3.45,0.7114,112.5,0.95,119.822,15.37
1.675,3.45,0.7114,157.5,0.95,129.941,13.802
1.725,3.45,0.6922,-157.5,-0.775,25.571,4.465
1.725,3.45,0.6922,-112.5,-0.775,19.327,4.66
1.725,3.45,0.6922,-67.5,-0.775,27.357,5.25
1.725,3.45,0.6922,-22.5,-0.775,21.468,6.764
1.725,3.45,0.6922,22.5,-0.775,19.239,6.395
1.725,3.45,0.6922,67.5,-0.775,23.879,4.895
1.725,3.45,0.6922,112.5,-0.775,16.459,4.294
1.725,3.45,0.6922,157.5,-0.775,14.193,3.305
1.725,3.45,0.6922,-157.5,-0.525,26.97,3.925
1.725,3.45,0.6922,-112.5,-0.525,13.496,3.534
1.725,3.45,0.6922,-67.5,-0.525,18.099,3.617
1.725,3.45,0.6922,-22.5,-0.525,18.01,4.903
1.725,3.45,0.6922,22.5,-0.525,12.006,3.991
1.725,3.45,0.6922,67.5,-0.525,21.869,3.982
1.725,3.45,0.6922,112.5,-0.525,14.781,3.7
1.725,3.45,0.6922,157.5,-0.525,19.091,3.288
1.725,3.45,0.6922,-157.5,-0.3,24.059,3.847
1.725,3.45,0.6922,-112.5,-0.3,34.331,6.064
1.725,3.45,0.6922,-67.5,-0.3,18.578,3.742
1.725,3.45,0.6922,-22.5,-0.3,19.698,5.57
1.725,3.45,0.6922,22.5,-0.3,17.444,5.237
1.725,3.45,0.6922,67.5,-0.3,21.604,4.04
1.725,3.45,0.6922,112.5,-0.3,26.074,5.27
1.725,3.45,0.6922,157.5,-0.3,28.109,4.166
1.725,3.45,0.6922,-157.5,-0.1,36.178,4.56
1.725,3.45,0.6922,-112.5,-0.1,37.193,6.342
1.725,3.45,0.6922,-67.5,-0.1,17.86,3.996
1.725,3.45,0.6922,-22.5,-0.1,25.211,7.119
1.725,3.45,0.6922,22.5,-0.1,30.693,7.869
1.725,3.45,0.6922,67.5,-0.1,26.885,4.917
1.725,3.45,0.6922,112.5,-0.1,27.985,5.488
1.725,3.45,0.6922,157.5,-0.1,28.383,4.028
1.725,3.45,0.6922,-157.5,0.1,44.239,5.118
1.725,3.45,0.6922,-112.5,0.1,42.4,6.711
1.725,3.45,0.6922,-67.5,0.1,33.078,6.086
1.725,3.45,0.6922,-22.5,0.1,40.907,9.468
1.725,3.45,0.6922,22.5,0.1,27.025,7.664
1.725,3.45,0.6922,67.5,0.1,31.838,5.969
1.725,3.45,0.6922,112.5,0.1,35.158,6.101
1.725,3.45,0.6922,157.5,0.1,41.147,4.932
1.725,3.45,0.6922,-157.5,0.3,47.913,5.399
1.725,3.45,0.6922,-112.5,0.3,49.608,7.335
1.725,3.45,0.6922,-67.5,0.3,47.9,8.501
1.725,3.45,0.6922,-22.5,0.3,45.517,9.157
1.725,3.45,0.6922,22.5,0.3,34.838,7.991
1.725,3.45,0.6922,67.5,0.3,61.563,9.663
1.725,3.45,0.6922,112.5,0.3,69.19,8.69
1.725,3.45,0.6922,157.5,0.3,53.08,5.688
1.725,3.45,0.6922,-157.5,0.5,56.719,5.502
1.725,3.45,0.6922,-112.5,0.5,73.246,7.894
1.725,3.45,0.6922,-67.5,0.5,64.299,9.919
1.725,3.45,0.6922,-22.5,0.5,61.173,7.846
1.725,3.45,0.6922,22.5,0.5,43.417,6.587
1.725,3.45,0.6922,67.5,0.5,40.209,7.813
1.725,3.45,0.6922,112.5,0.5,51.504,6.599
1.725,3.45,0.6922,157.5,0.5,67.67,6.021
1.725,3.45,0.6922,-157.5,0.675,80.09,7.108
1.725,3.45,0.6922,-112.5,0.675,75.63,8.469
1.725,3.45,0.6922,-67.5,0.675,77.931,11.046
1.725,3.45,0.6922,-22.5,0.675,83.495,8.781
1.725,3.45,0.6922,22.5,0.675,70.912,8.073
1.725,3.45,0.6922,67.5,0.675,65.961,10.144
1.725,3.45,0.6922,112.5,0.675,78.597,8.637
1.725,3.45,0.6922,157.5,0.675,80.315,7.119
1.725,3.45,0.6922,-157.5,0.825,97.905,7.449
1.725,3.45,0.6922,-112.5,0.825,119.382,10.433
1.725,3.45,0.6922,-67.5,0.825,118.319,11.669
1.725,3.45,0.6922,-22.5,0.825,100.67,8.682
1.725,3.45,0.6922,22.5,0.825,83.934,7.906
1.725,3.45,0.6922,67.5,0.825,104.002,10.921
1.725,3.45,0.6922,112.5,0.825,118.551,10.396
1.725,3.45,0.6922,157.5,0.825,103.766,7.674
1.725,3.45,0.6922,-157.5,0.95,96.196,10.675
1.725,3.45,0.6922,-112.5,0.95,110.224,14.111
1.725,3.45,0.6922,-67.5,0.95,143.657,15.83
1.725,3.45,0.6922,-22.5,0.95,147.775,14.179
1.725,3.45,0.6922,22.5,0.95,135.128,13.54
1.725,3.45,0.6922,67.5,0.95,109.767,13.791
1.725,3.45,0.6922,112.5,0.95,131.587,15.447
1.725,3.45,0.6922,157.5,0.95,128.189,12.36
1.775,3.45,0.6741,-157.5,-0.775,11.832,3.137
1.775,3.45,0.6741,-112.5,-0.775,7.616,3.206
1.775,3.45,0.6741,-67.5,-0.775,8.583,2.809
1.775,3.45,0.6741,-22.5,-0.775,1.402,1.949
1.775,3.45,0.6741,22.5,-0.775,3.096,2.899
1.775,3.45,0.6741,67.5,-0.775,6.46,2.434
1.775,3.45,0.6741,112.5,-0.775,7.609,3.205
1.775,3.45,0.6741,157.5,-0.775,10.419,2.941
1.775,3.45,0.6741,-157.5,-0.525,17.322,3.428
1.775,3.45,0.6741,-112.5,-0.525,15.619,3.522
1.775,3.45,0.6741,-67.5,-0.525,9.543,2.412
1.775,3.45,0.6741,-22.5,-0.525,4.819,2.849
1.775,3.45,0.6741,22.5,-0.525,5.86,3.143
1.775,3.45,0.6741,67.5,-0.525,15.094,3.043
1.775,3.45,0.6741,112.5,-0.525,15.998,3.565
1.775,3.45,0.6741,157.5,-0.525,22.256,3.897
1.775,3.45,0.6741,-157.5,-0.3,28.902,4.143
1.775,3.45,0.6741,-112.5,-0.3,23.268,4.592
1.775,3.45,0.6741,-67.5,-0.3,16.446,3.198
1.775,3.45,0.6741,-22.5,-0.3,28.349,7.111
1.775,3.45,0.6741,22.5,-0.3,20.334,5.999
1.775,3.45,0.6741,67.5,-0.3,19.387,3.477
1.775,3.45,0.6741,112.5,-0.3,26.495,4.907
1.775,3.45,0.6741,157.5,-0.3,27.651,4.049
1.775,3.45,0.6741,-157.5,-0.1,32.313,4.37
1.775,3.45,0.6741,-112.5,-0.1,32.734,5.523
1.775,3.45,0.6741,-67.5,-0.1,36.337,4.789
1.775,3.45,0.6741,-22.5,-0.1,25.791,6.187
1.775,3.45,0.6741,22.5,-0.1,22.075,5.716
1.775,3.45,0.6741,67.5,-0.1,27.609,4.161
1.775,3.45,0.6741,112.5,-0.1,30.267,5.306
1.775,3.45,0.6741,157.5,-0.1,51.043,5.533
1.775,3.45,0.6741,-157.5,0.1,48.275,5.132
1.775,3.45,0.6741,-112.5,0.1,34.262,5.595
1.775,3.45,0.6741,-67.5,0.1,35.08,5.038
1.775,3.45,0.6741,-22.5,0.1,25.861,6.247
1.775,3.45,0.6741,22.5,0.1,23.564,5.959
1.775,3.45,0.6741,67.5,0.1,36.815,5.164
1.775,3.45,0.6741,112.5,0.1,54.649,7.102
1.775,3.45,0.6741,157.5,0.1,41.614,4.754
1.775,3.45,0.6741,-157.5,0.3,56.813,5.444
1.775,3.45,0.6741,-112.5,0.3,49.194,6.455
1.775,3.45,0.6741,-67.5,0.3,44.662,6.571
1.775,3.45,0.6741,-22.5,0.3,44.007,9.35
1.775,3.45,0.6741,22.5,0.3,20.123,6.286
1.775,3.45,0.6741,67.5,0.3,63.253,7.856
1.775,3.45,0.6741,112.5,0.3,51.404,6.602
1.775,3.45,0.6741,157.5,0.3,55.502,5.379
1.775,3.45,0.6741,-157.5,0.5,66.164,5.499
1.775,3.45,0.6741,-112.5,0.5,67.323,7.222
1.775,3.45,0.6741,-67.5,0.5,57.942,8.913
1.775,3.45,0.6741,-22.5,0.5,71.901,11.07
1.775,3.45,0.6741,22.5,0.5,68.119,10.767
1.775,3.45,0.6741,67.5,0.5,71.094,9.894
1.775,3.45,0.6741,112.5,0.5,65.526,7.123
1.775,3.45,0.6741,157.5,0.5,69.853,5.655
1.775,3.45,0.6741,-157.5,0.675,70.958,6.123
1.775,3.45,0.6741,-112.5,0.675,77.395,8.104
1.775,3.45,0.6741,-67.5,0.675,68.521,10.222
1.775,3.45,0.6741,-22.5,0.675,79.745,8.475
1.775,3.45,0.6741,22.5,0.675,64.755,7.614
1.775,3.45,0.6741,67.5,0.675,46.153,8.359
1.775,3.45,0.6741,112.5,0.675,74.712,7.96
1.775,3.45,0.6741,157.5,0.675,75.243,6.31
1.775,3.45,0.6741,-157.5,0.825,83.904,6.515
1.775,3.45,0.6741,-112.5,0.825,85.209,8.332
1.775,3.45,0.6741,-67.5,0.825,96.474,10.423
1.775,3.45,0.6741,-22.5,0.825,91.34,7.759
1.775,3.45,0.6741,22.5,0.825,95.136,7.924
1.775,3.45,0.6741,67.5,0.825,77.434,9.315
1.775,3.45,0.6741,112.5,0.825,101.149,9.095
1.775,3.45,0.6741,157.5,0.825,98.877,7.088
1.775,3.45,0.6741,-157.5,0.95,153.448,13.521
1.775,3.45,0.6741,-112.5,0.95,173.129,18.158
1.775,3.45,0.6741,-67.5,0.95,179.607,19.385
1.775,3.45,0.6741,-22.5,0.95,114.199,11.177
1.775,3.45,0.6741,22.5,0.95,108.054,10.864
1.775,3.45,0.6741,67.5,0.95,166.969,18.671
1.775,3.45,0.6741,112.5,0.95,166.442,17.793
1.775,3.45,0.6741,157.5,0.95,122.538,12.044
1.825,3.45,0.6506,-157.5,-0.775,8.118,2.771
1.825,3.45,0.6506,-112.5,-0.775,14.084,3.991
1.825,3.45,0.6506,-67.5,-0.775,14.321,3.805
1.825,3.45,0.6506,-22.5,-0.775,11.676,6.212
1.825,3.45,0.6506,22.5,-0.775,4.403,3.798
1.825,3.45,0.6506,67.5,-0.775,13.622,3.71
1.825,3.45,0.6506,112.5,-0.775,9.138,3.204
1.825,3.45,0.6506,157.5,-0.775,6.594,2.494
1.825,3.45,0.6506,-157.5,-0.525,16.311,3.283
1.825,3.45,0.6506,-112.5,-0.525,17.279,3.462
1.825,3.45,0.6506,-67.5,-0.525,18.001,3.445
1.825,3.45,0.6506,-22.5,-0.525,20.618,6.796
1.825,3.45,0.6506,22.5,-0.525,8.578,4.351
1.825,3.45,0.6506,67.5,-0.525,7.63,2.229
1.825,3.45,0.6506,112.5,-0.525,16.738,3.406
1.825,3.45,0.6506,157.5,-0.525,15.916,3.242
1.825,3.45,0.6506,-157.5,-0.3,31.872,4.639
1.825,3.45,0.6506,-112.5,-0.3,20.668,4.062
1.825,3.45,0.6506,-67.5,-0.3,16.155,3.178
1.825,3.45,0.6506,-22.5,-0.3,21.138,8.545
1.825,3.45,0.6506,22.5,-0.3,9.767,5.773
1.825,3.45,0.6506,67.5,-0.3,15.779,3.14
1.825,3.45,0.6506,112.5,-0.3,25.424,4.515
1.825,3.45,0.6506,157.5,-0.3,21.425,3.777
1.825,3.45,0.6506,-157.5,-0.1,40.323,4.787
1.825,3.45,0.6506,-112.5,-0.1,27.485,4.888
1.825,3.45,0.6506,-67.5,-0.1,18.992,3.237
1.825,3.45,0.6506,-22.5,-0.1,14.641,5.683
1.825,3.45,0.6506,22.5,-0.1,18.097,6.327
1.825,3.45,0.6506,67.5,-0.1,22.441,3.524
1.825,3.45,0.6506,112.5,-0.1,27.316,4.873
1.825,3.45,0.6506,157.5,-0.1,32.246,4.264
1.825,3.45,0.6506,-157.5,0.1,38.894,4.544
1.825,3.45,0.6506,-112.5,0.1,42.676,6.053
1.825,3.45,0.6506,-67.5,0.1,28.134,4.017
1.825,3.45,0.6506,-22.5,0.1,27.336,5.768
1.825,3.45,0.6506,22.5,0.1,19.984,4.919
1.825,3.45,0.6506,67.5,0.1,36.628,4.596
1.825,3.45,0.6506,112.5,0.1,34.045,5.395
1.825,3.45,0.6506,157.5,0.1,32.601,4.151
1.825,3.45,0.6506,-157.5,0.3,52.921,5.247
1.825,3.45,0.6506,-112.5,0.3,39.517,5.758
1.825,3.45,0.6506,-67.5,0.3,43.647,5.768
1.825,3.45,0.6506,-22.5,0.3,50.93,9.297
1.825,3.45,0.6506,22.5,0.3,47.93,9.012
1.825,3.45,0.6506,67.5,0.3,41.553,5.625
1.825,3.45,0.6506,112.5,0.3,60.311,7.142
1.825,3.45,0.6506,157.5,0.3,51.143,5.156
1.825,3.45,0.6506,-157.5,0.5,54.624,4.978
1.825,3.45,0.6506,-112.5,0.5,55.345,6.573
1.825,3.45,0.6506,-67.5,0.5,54.222,7.735
1.825,3.45,0.6506,-22.5,0.5,42.922,9.87
1.825,3.45,0.6506,22.5,0.5,65.822,12.287
1.825,3.45,0.6506,67.5,0.5,51.5,7.535
1.825,3.45,0.6506,112.5,0.5,69.725,7.395
1.825,3.45,0.6506,157.5,0.5,64.711,5.43
1.825,3.45,0.6506,-157.5,0.675,63.587,6.01
1.825,3.45,0.6506,-112.5,0.675,61.494,7.578
1.825,3.45,0.6506,-67.5,0.675,51.464,9.5
1.825,3.45,0.6506,-22.5,0.675,76.241,10.4
1.825,3.45,0.6506,22.5,0.675,61.219,9.291
1.825,3.45,0.6506,67.5,0.675,68.467,10.987
1.825,3.45,0.6506,112.5,0.675,81.142,8.727
1.825,3.45,0.6506,157.5,0.675,61.479,5.908
1.825,3.45,0.6506,-157.5,0.825,77.757,6.469
1.825,3.45,0.6506,-112.5,0.825,90.732,9.163
1.825,3.45,0.6506,-67.5,0.825,81.449,9.919
1.825,3.45,0.6506,-22.5,0.825,81.162,7.946
1.825,3.45,0.6506,22.5,0.825,87.448,8.257
1.825,3.45,0.6506,67.5,0.825,72.892,9.374
1.825,3.45,0.6506,112.5,0.825,76.975,8.427
1.825,3.45,0.6506,157.5,0.825,85.097,6.775
1.825,3.45,0.6506,-157.5,0.95,119.988,12.037
1.825,3.45,0.6506,-112.5,0.95,134.358,15.946
1.825,3.45,0.6506,-67.5,0.95,142.821,14.453
1.825,3.45,0.6506,-22.5,0.95,104.265,10.125
1.825,3.45,0.6506,22.5,0.95,123.258,11.034
1.825,3.45,0.6506,67.5,0.95,138.511,14.227
1.825,3.45,0.6506,112.5,0.95,98.458,13.608
1.825,3.45,0.6506,157.5,0.95,114.049,11.728
1.875,3.45,0.6308,-157.5,-0.775,14.569,3.536
1.875,3.45,0.6308,-112.5,-0.775,9.51,3.012
1.875,3.45,0.6308,-67.5,-0.775,15.574,4.14
1.875,3.45,0.6308,-22.5,-0.775,11.972,4.233
1.875,3.45,0.6308,22.5,-0.775,7.348,3.301
1.875,3.45,0.6308,67.5,-0.775,9.625,3.238
1.875,3.45,0.6308,112.5,-0.775,6.798,2.538
1.875,3.45,0.6308,157.5,-0.775,14.698,3.552
1.875,3.45,0.6308,-157.5,-0.525,16.915,3.174
1.875,3.45,0.6308,-112.5,-0.525,20.928,3.511
1.875,3.45,0.6308,-67.5,-0.525,11.603,2.758
1.875,3.45,0.6308,-22.5,-0.525,9.093,3.188
1.875,3.45,0.6308,22.5,-0.525,9.648,3.285
1.875,3.45,0.6308,67.5,-0.525,13.82,3.016
1.875,3.45,0.6308,112.5,-0.525,16.824,3.136
1.875,3.45,0.6308,157.5,-0.525,10.782,2.516
1.875,3.45,0.6308,-157.5,-0.3,29.484,4.474
1.875,3.45,0.6308,-112.5,-0.3,15.728,3.322
1.875,3.45,0.6308,-67.5,-0.3,15.596,3.165
1.875,3.45,0.6308,-22.5,-0.3,13.888,5.499
1.875,3.45,0.6308,22.5,-0.3,14.192,5.56
1.875,3.45,0.6308,67.5,-0.3,18.012,3.406
1.875,3.45,0.6308,112.5,-0.3,14.737,3.213
1.875,3.45,0.6308,157.5,-0.3,21.929,3.834
1.875,3.45,0.6308,-157.5,-0.1,28.299,3.955
1.875,3.45,0.6308,-112.5,-0.1,13.226,3.054
1.875,3.45,0.6308,-67.5,-0.1,20.861,3.403
1.875,3.45,0.6308,-22.5,-0.1,15.913,8.034
1.875,3.45,0.6308,22.5,-0.1,15.347,7.888
1.875,3.45,0.6308,67.5,-0.1,21.336,3.442
1.875,3.45,0.6308,112.5,-0.1,18.349,3.605
1.875,3.45,0.6308,157.5,-0.1,25.396,3.74
1.875,3.45,0.6308,-157.5,0.1,33.337,4.138
1.875,3.45,0.6308,-112.5,0.1,28.769,4.613
1.875,3.45,0.6308,-67.5,0.1,28.669,3.926
1.875,3.45,0.6308,-22.5,0.1,26.238,6.563
1.875,3.45,0.6308,22.5,0.1,25.64,6.487
1.875,3.45,0.6308,67.5,0.1,35.26,4.364
1.875,3.45,0.6308,112.5,0.1,41.309,5.548
1.875,3.45,0.6308,157.5,0.1,32.363,4.075
1.875,3.45,0.6308,-157.5,0.3,38.6,4.381
1.875,3.45,0.6308,-112.5,0.3,33.246,4.942
1.875,3.45,0.6308,-67.5,0.3,36.223,4.645
1.875,3.45,0.6308,-22.5,0.3,32.966,6.638
1.875,3.45,0.6308,22.5,0.3,25.774,5.857
1.875,3.45,0.6308,67.5,0.3,34.533,4.533
1.875,3.45,0.6308,112.5,0.3,34.48,5.034
1.875,3.45,0.6308,157.5,0.3,47.589,4.878
1.875,3.45,0.6308,-157.5,0.5,59.399,5.004
1.875,3.45,0.6308,-112.5,0.5,46.504,5.739
1.875,3.45,0.6308,-67.5,0.5,50.226,6.476
1.875,3.45,0.6308,-22.5,0.5,43.835,10.383
1.875,3.45,0.6308,22.5,0.5,38.022,9.657
1.875,3.45,0.6308,67.5,0.5,47.632,6.303
1.875,3.45,0.6308,112.5,0.5,57.407,6.389
1.875,3.45,0.6308,157.5,0.5,55.349,4.826
1.875,3.45,0.6308,-157.5,0.675,63.302,5.828
1.875,3.45,0.6308,-112.5,0.675,68.804,8.022
1.875,3.45,0.6308,-67.5,0.675,38.367,7.638
1.875,3.45,0.6308,-22.5,0.675,43.87,9.3
1.875,3.45,0.6308,22.5,0.675,46.065,9.534
1.875,3.45,0.6308,67.5,0.675,49.224,8.668
1.875,3.45,0.6308,112.5,0.675,63.851,7.722
1.875,3.45,0.6308,157.5,0.675,57.042,5.525
1.875,3.45,0.6308,-157.5,0.825,87.386,6.889
1.875,3.45,0.6308,-112.5,0.825,80.235,8.821
1.875,3.45,0.6308,-67.5,0.825,56.805,8.489
1.875,3.45,0.6308,-22.5,0.825,93.067,9.569
1.875,3.45,0.6308,22.5,0.825,72.746,8.431
1.875,3.45,0.6308,67.5,0.825,66.613,9.204
1.875,3.45,0.6308,112.5,0.825,73.048,8.41
1.875,3.45,0.6308,157.5,0.825,78.534,6.522
1.875,3.45,0.6308,-157.5,0.95,130.422,13.134
1.875,3.45,0.6308,-112.5,0.95,115.331,14.379
1.875,3.45,0.6308,-67.5,0.95,117.202,12.31
1.875,3.45,0.6308,-22.5,0.95,103.707,10.228
1.875,3.45,0.6308,22.5,0.95,108.774,10.481
1.875,3.45,0.6308,67.5,0.95,105.961,11.692
1.875,3.45,0.6308,112.5,0.95,159.639,16.984
1.875,3.45,0.6308,157.5,0.95,104.461,11.723
1.925,3.45,0.6053,-157.5,-0.775,5.288,2.033
1.925,3.45,0.6053,-112.5,-0.775,6.628,2.354
1.925,3.45,0.6053,-67.5,-0.775,6.518,2.67
1.925,3.45,0.6053,-22.5,-0.775,4.616,2.327
1.925,3.45,0.6053,22.5,-0.775,7.471,2.972
1.925,3.45,0.6053,67.5,-0.775,13.346,3.855
1.925,3.45,0.6053,112.5,-0.775,11.515,3.13
1.925,3.45,0.6053,157.5,-0.775,11.101,2.983
1.925,3.45,0.6053,-157.5,-0.525,8.276,2.23
1.925,3.45,0.6053,-112.5,-0.525,16.086,3.1
1.925,3.45,0.6053,-67.5,-0.525,9.673,2.608
1.925,3.45,0.6053,-22.5,-0.525,3.843,1.843
1.925,3.45,0.6053,22.5,-0.525,7.098,2.515
1.925,3.45,0.6053,67.5,-0.525,9.083,2.525
1.925,3.45,0.6053,112.5,-0.525,13.104,2.788
1.925,3.45,0.6053,157.5,-0.525,10.64,2.538
1.925,3.45,0.6053,-157.5,-0.3,13.587,3.102
1.925,3.45,0.6053,-112.5,-0.3,8.386,2.395
1.925,3.45,0.6053,-67.5,-0.3,10.638,2.759
1.925,3.45,0.6053,-22.5,-0.3,7.34,3.299
1.925,3.45,0.6053,22.5,-0.3,10.506,3.957
1.925,3.45,0.6053,67.5,-0.3,9.192,2.562
1.925,3.45,0.6053,112.5,-0.3,12.901,2.981
1.925,3.45,0.6053,157.5,-0.3,15.231,3.29
1.925,3.45,0.6053,-157.5,-0.1,19.147,3.312
1.925,3.45,0.6053,-112.5,-0.1,20.573,3.994
1.925,3.45,0.6053,-67.5,-0.1,14.139,2.976
1.925,3.45,0.6053,-22.5,-0.1,9.808,5.25
1.925,3.45,0.6053,22.5,-0.1,18.209,7.184
1.925,3.45,0.6053,67.5,-0.1,11.124,2.636
1.925,3.45,0.6053,112.5,-0.1,14.028,3.288
1.925,3.45,0.6053,157.5,-0.1,18.981,3.297
1.925,3.45,0.6053,-157.5,0.1,22.335,3.535
1.925,3.45,0.6053,-112.5,0.1,25.01,4.331
1.925,3.45,0.6053,-67.5,0.1,13.792,2.681
1.925,3.45,0.6053,-22.5,0.1,5.349,3.685
1.925,3.45,0.6053,22.5,0.1,5.932,3.882
1.925,3.45,0.6053,67.5,0.1,24.351,3.577
1.925,3.45,0.6053,112.5,0.1,20.324,3.898
1.925,3.45,0.6053,157.5,0.1,26.284,3.842
1.925,3.45,0.6053,-157.5,0.3,35.393,4.271
1.925,3.45,0.6053,-112.5,0.3,28.594,4.561
1.925,3.45,0.6053,-67.5,0.3,28.502,3.924
1.925,3.45,0.6053,-22.5,0.3,40.323,7.82
1.925,3.45,0.6053,22.5,0.3,26.868,6.359
1.925,3.45,0.6053,67.5,0.3,32.938,4.224
1.925,3.45,0.6053,112.5,0.3,33.048,4.908
1.925,3.45,0.6053,157.5,0.3,31.371,4.015
1.925,3.45,0.6053,-157.5,0.5,51.41,4.717
1.925,3.45,0.6053,-112.5,0.5,36.258,5.119
1.925,3.45,0.6053,-67.5,0.5,35.21,4.985
1.925,3.45,0.6053,-22.5,0.5,32.241,8.606
1.925,3.45,0.6053,22.5,0.5,61.241,11.947
1.925,3.45,0.6053,67.5,0.5,35.39,4.998
1.925,3.45,0.6053,112.5,0.5,46.382,5.801
1.925,3.45,0.6053,157.5,0.5,43.81,4.346
1.925,3.45,0.6053,-157.5,0.675,51.914,5.379
1.925,3.45,0.6053,-112.5,0.675,63.426,8.142
1.925,3.45,0.6053,-67.5,0.675,48.097,8.577
1.925,3.45,0.6053,-22.5,0.675,72.299,16.308
1.925,3.45,0.6053,22.5,0.675,43.71,12.604
1.925,3.45,0.6053,67.5,0.675,68.484,10.273
1.925,3.45,0.6053,112.5,0.675,56.575,7.681
1.925,3.45,0.6053,157.5,0.675,58.086,5.697
1.925,3.45,0.6053,-157.5,0.825,73.68,6.596
1.925,3.45,0.6053,-112.5,0.825,95.412,10.24
1.925,3.45,0.6053,-67.5,0.825,69.5,10.064
1.925,3.45,0.6053,-22.5,0.825,79.888,10.28
1.925,3.45,0.6053,22.5,0.825,67.791,9.449
1.925,3.45,0.6053,67.5,0.825,71.61,10.218
1.925,3.45,0.6053,112.5,0.825,82.713,9.52
1.925,3.45,0.6053,157.5,0.825,97.063,7.598
1.925,3.45,0.6053,-157.5,0.95,93.237,11.402
1.925,3.45,0.6053,-112.5,0.95,119.117,13.605
1.925,3.45,0.6053,-67.5,0.95,112.327,12.069
1.925,3.45,0.6053,-22.5,0.95,126.263,11.906
1.925,3.45,0.6053,22.5,0.95,115.754,11.386
1.925,3.45,0.6053,67.5,0.95,112.249,12.064
1.925,3.45,0.6053,112.5,0.95,136.204,14.571
1.925,3.45,0.6053,157.5,0.95,87.79,11.057
1.975,3.45,0.5833,-157.5,-0.775,8.458,2.625
1.975,3.45,0.5833,-112.5,-0.775,7.03,2.318
1.975,3.45,0.5833,-67.5,-0.775,9.73,3.177
1.975,3.45,0.5833,-22.5,-0.775,6.018,2.652
