W,Q2,eps,phi,cos_th,cs,dcs
2.525,1.8,0.4983,67.5,0.3,2.277,1.647
2.525,1.8,0.4983,112.5,0.3,3.009,1.572
2.525,1.8,0.4983,157.5,0.3,3.287,1.917
2.525,1.8,0.4983,-157.5,0.5,6.082,2.325
2.525,1.8,0.4983,-112.5,0.5,6.392,2.483
2.525,1.8,0.4983,-67.5,0.5,5.298,2.557
2.525,1.8,0.4983,-22.5,0.5,0.773,1.277
2.525,1.8,0.4983,22.5,0.5,1.821,1.961
2.525,1.8,0.4983,67.5,0.5,4.729,2.416
2.525,1.8,0.4983,112.5,0.5,5.074,2.212
2.525,1.8,0.4983,157.5,0.5,6.417,2.388
2.525,1.8,0.4983,-157.5,0.675,12.996,3.65
2.525,1.8,0.4983,-112.5,0.675,13.504,4.129
2.525,1.8,0.4983,-67.5,0.675,15.633,4.345
2.525,1.8,0.4983,-22.5,0.675,1.87,4.879
2.525,1.8,0.4983,22.5,0.675,0,0
2.525,1.8,0.4983,67.5,0.675,16.568,4.474
2.525,1.8,0.4983,112.5,0.675,16.524,4.57
2.525,1.8,0.4983,157.5,0.675,12.419,3.568
2.525,1.8,0.4983,-157.5,0.825,34.944,5.191
2.525,1.8,0.4983,-112.5,0.825,34.202,7.579
2.525,1.8,0.4983,-67.5,0.825,36.859,6.955
2.525,1.8,0.4983,-22.5,0.825,0,0
2.525,1.8,0.4983,22.5,0.825,12.562,14.468
2.525,1.8,0.4983,67.5,0.825,43.996,7.608
2.525,1.8,0.4983,112.5,0.825,26.42,6.653
2.525,1.8,0.4983,157.5,0.825,30.888,4.878
2.525,1.8,0.4983,-157.5,0.95,75.117,9.595
2.525,1.8,0.4983,-112.5,0.95,53.29,11.84
2.525,1.8,0.4983,-67.5,0.95,55.03,17.1
2.525,1.8,0.4983,-22.5,0.95,42.99,14.173
2.525,1.8,0.4983,22.5,0.95,24.62,10.709
2.525,1.8,0.4983,67.5,0.95,49.273,16.174
2.525,1.8,0.4983,112.5,0.95,73.549,13.932
2.525,1.8,0.4983,157.5,0.95,66.132,8.997
2.575,1.8,0.4658,-157.5,-0.775,0.168,0.371
2.575,1.8,0.4658,-112.5,-0.775,0.494,0.475
2.575,1.8,0.4658,-67.5,-0.775,1.848,1.18
2.575,1.8,0.4658,-22.5,-0.775,0.729,0.644
2.575,1.8,0.4658,22.5,-0.775,1.373,0.887
2.575,1.8,0.4658,67.5,-0.775,1.087,0.898
2.575,1.8,0.4658,112.5,-0.775,0.961,0.675
2.575,1.8,0.4658,157.5,-0.775,0.472,0.737
2.575,1.8,0.4658,-157.5,-0.525,0.608,0.547
2.575,1.8,0.4658,-112.5,-0.525,0.327,0.38
2.575,1.8,0.4658,-67.5,-0.525,0.559,0.534
2.575,1.8,0.4658,-22.5,-0.525,1.047,0.782
2.575,1.8,0.4658,22.5,-0.525,0.933,0.738
2.575,1.8,0.4658,67.5,-0.525,0.492,0.501
2.575,1.8,0.4658,112.5,-0.525,0.195,0.293
2.575,1.8,0.4658,157.5,-0.525,0.744,0.606
2.575,1.8,0.4658,-157.5,-0.3,1.946,0.986
2.575,1.8,0.4658,-112.5,-0.3,1.06,0.666
2.575,1.8,0.4658,-67.5,-0.3,1.494,0.847
2.575,1.8,0.4658,-22.5,-0.3,0.763,0.67
2.575,1.8,0.4658,22.5,-0.3,1.48,0.935
2.575,1.8,0.4658,67.5,-0.3,0.689,0.574
2.575,1.8,0.4658,112.5,-0.3,0.998,0.646
2.575,1.8,0.4658,157.5,-0.3,1.413,0.839
2.575,1.8,0.4658,-157.5,-0.1,0.488,1.031
2.575,1.8,0.4658,-112.5,-0.1,0.205,0.5
2.575,1.8,0.4658,-67.5,-0.1,0.137,0.488
2.575,1.8,0.4658,-22.5,-0.1,0.093,0.466
2.575,1.8,0.4658,22.5,-0.1,0.129,0.549
2.575,1.8,0.4658,67.5,-0.1,0.08,0.374
2.575,1.8,0.4658,112.5,-0.1,0.053,0.255
2.575,1.8,0.4658,157.5,-0.1,0.387,0.917
2.575,1.8,0.4658,-157.5,0.1,0.433,1.154
2.575,1.8,0.4658,-112.5,0.1,0.271,0.669
2.575,1.8,0.4658,-67.5,0.1,0.091,0.449
2.575,1.8,0.4658,-22.5,0.1,0.197,0.799
2.575,1.8,0.4658,22.5,0.1,0.212,0.829
2.575,1.8,0.4658,67.5,0.1,0.106,0.486
2.575,1.8,0.4658,112.5,0.1,0.2,0.574
2.575,1.8,0.4658,157.5,0.1,0.333,1.012
2.575,1.8,0.4658,-157.5,0.3,1.193,1.393
2.575,1.8,0.4658,-112.5,0.3,0.844,1.073
2.575,1.8,0.4658,-67.5,0.3,0.52,1.03
2.575,1.8,0.4658,-22.5,0.3,0.587,1.195
2.575,1.8,0.4658,22.5,0.3,0.8,1.395
2.575,1.8,0.4658,67.5,0.3,0.756,1.241
2.575,1.8,0.4658,112.5,0.3,1.021,1.181
2.575,1.8,0.4658,157.5,0.3,0.914,1.22
2.575,1.8,0.4658,-157.5,0.5,4.673,2.071
2.575,1.8,0.4658,-112.5,0.5,4.552,2.034
2.575,1.8,0.4658,-67.5,0.5,5.15,2.538
2.575,1.8,0.4658,-22.5,0.5,2.805,2.405
2.575,1.8,0.4658,22.5,0.5,2.976,2.478
2.575,1.8,0.4658,67.5,0.5,4.374,2.339
2.575,1.8,0.4658,112.5,0.5,4.653,2.056
2.575,1.8,0.4658,157.5,0.5,4.606,2.056
2.575,1.8,0.4658,-157.5,0.675,11.693,3.581
2.575,1.8,0.4658,-112.5,0.675,12.714,3.705
2.575,1.8,0.4658,-67.5,0.675,14.115,4.575
2.575,1.8,0.4658,-22.5,0.675,4.98,6.464
2.575,1.8,0.4658,22.5,0.675,0,0
2.575,1.8,0.4658,67.5,0.675,14.243,4.596
2.575,1.8,0.4658,112.5,0.675,13.096,3.76
2.575,1.8,0.4658,157.5,0.675,11.204,3.505
2.575,1.8,0.4658,-157.5,0.825,30.125,4.783
2.575,1.8,0.4658,-112.5,0.825,32.145,7.471
2.575,1.8,0.4658,-67.5,0.825,29.742,6.077
2.575,1.8,0.4658,-22.5,0.825,0,0
2.575,1.8,0.4658,22.5,0.825,0,0
2.575,1.8,0.4658,67.5,0.825,28.406,5.937
2.575,1.8,0.4658,112.5,0.825,27.516,6.907
2.575,1.8,0.4658,157.5,0.825,24.828,4.339
2.575,1.8,0.4658,-157.5,0.95,54.47,9.424
2.575,1.8,0.4658,-112.5,0.95,47.922,13.753
2.575,1.8,0.4658,-67.5,0.95,51.026,17.087
2.575,1.8,0.4658,-22.5,0.95,28.12,14.23
2.575,1.8,0.4658,22.5,0.95,19.277,11.773
2.575,1.8,0.4658,67.5,0.95,49.594,16.843
2.575,1.8,0.4658,112.5,0.95,51.104,14.205
2.575,1.8,0.4658,157.5,0.95,46.552,8.708
1.695,2.6,0.7963,-157.5,-0.775,1.516,2.814
1.695,2.6,0.7963,-112.5,-0.775,5.91,6.047
1.695,2.6,0.7963,-67.5,-0.775,10.861,9.176
1.695,2.6,0.7963,-22.5,-0.775,3.157,4.649
1.695,2.6,0.7963,22.5,-0.775,0,0
1.695,2.6,0.7963,67.5,-0.775,2.144,4.065
1.695,2.6,0.7963,112.5,-0.775,7.574,6.849
1.695,2.6,0.7963,157.5,-0.775,0,0
1.695,2.6,0.7963,-157.5,-0.525,2.611,3.297
1.695,2.6,0.7963,-112.5,-0.525,4.169,4.554
1.695,2.6,0.7963,-67.5,-0.525,9.781,8.203
1.695,2.6,0.7963,-22.5,-0.525,5.101,5.641
1.695,2.6,0.7963,22.5,-0.525,4,4.993
1.695,2.6,0.7963,67.5,-0.525,2.874,4.436
1.695,2.6,0.7963,112.5,-0.525,2.502,3.526
1.695,2.6,0.7963,157.5,-0.525,7.723,5.679
1.695,2.6,0.7963,-157.5,-0.3,7.245,5.074
1.695,2.6,0.7963,-112.5,-0.3,8.03,5.676
1.695,2.6,0.7963,-67.5,-0.3,3.818,4.583
1.695,2.6,0.7963,-22.5,-0.3,3.45,4.348
1.695,2.6,0.7963,22.5,-0.3,11.524,7.978
1.695,2.6,0.7963,67.5,-0.3,10.593,7.659
1.695,2.6,0.7963,112.5,-0.3,6.404,5.066
1.695,2.6,0.7963,157.5,-0.3,12.508,6.681
1.695,2.6,0.7963,-157.5,-0.1,10.892,6.646
1.695,2.6,0.7963,-112.5,-0.1,12.835,8.438
1.695,2.6,0.7963,-67.5,-0.1,0,0
1.695,2.6,0.7963,-22.5,-0.1,11.562,8.547
1.695,2.6,0.7963,22.5,-0.1,0,0
1.695,2.6,0.7963,67.5,-0.1,9.285,7.41
1.695,2.6,0.7963,112.5,-0.1,9.617,7.296
1.695,2.6,0.7963,157.5,-0.1,5.707,4.803
1.695,2.6,0.7963,-157.5,0.1,15.5,9.091
1.695,2.6,0.7963,-112.5,0.1,4.816,5.127
1.695,2.6,0.7963,-67.5,0.1,6.727,6.789
1.695,2.6,0.7963,-22.5,0.1,14.069,9.729
1.695,2.6,0.7963,22.5,0.1,10.439,8.37
1.695,2.6,0.7963,67.5,0.1,6.63,6.74
1.695,2.6,0.7963,112.5,0.1,7.697,6.486
1.695,2.6,0.7963,157.5,0.1,4.884,5.089
1.695,2.6,0.7963,-157.5,0.3,1.696,2.893
1.695,2.6,0.7963,-112.5,0.3,8.701,7.156
1.695,2.6,0.7963,-67.5,0.3,2.821,4.534
1.695,2.6,0.7963,-22.5,0.3,10.859,8.041
1.695,2.6,0.7963,22.5,0.3,6.32,6.126
1.695,2.6,0.7963,67.5,0.3,9.365,8.278
1.695,2.6,0.7963,112.5,0.3,7.528,6.654
1.695,2.6,0.7963,157.5,0.3,7.017,5.891
1.695,2.6,0.7963,-157.5,0.5,4.066,5.312
1.695,2.6,0.7963,-112.5,0.5,5.948,6.604
1.695,2.6,0.7963,-67.5,0.5,20.063,14.323
1.695,2.6,0.7963,-22.5,0.5,5.234,6.846
1.695,2.6,0.7963,22.5,0.5,4.438,6.302
1.695,2.6,0.7963,67.5,0.5,6.83,8.333
1.695,2.6,0.7963,112.5,0.5,1.412,3.215
1.695,2.6,0.7963,157.5,0.5,6.665,6.804
1.695,2.6,0.7963,-157.5,0.675,1.944,7.446
1.695,2.6,0.7963,-112.5,0.675,0.5,4.03
1.695,2.6,0.7963,-67.5,0.675,2.7,10.511
1.695,2.6,0.7963,-22.5,0.675,3.017,10.322
1.695,2.6,0.7963,22.5,0.675,3.533,11.17
1.695,2.6,0.7963,67.5,0.675,1.375,7.499
1.695,2.6,0.7963,112.5,0.675,1.064,5.877
1.695,2.6,0.7963,157.5,0.675,2.455,8.368
1.695,2.6,0.7963,-157.5,0.825,0.13,6.783
1.695,2.6,0.7963,-112.5,0.825,0.288,11.026
1.695,2.6,0.7963,-67.5,0.825,0.101,6.688
1.695,2.6,0.7963,-22.5,0.825,0.287,10.943
1.695,2.6,0.7963,22.5,0.825,0.29,11.014
1.695,2.6,0.7963,67.5,0.825,0.255,10.631
1.695,2.6,0.7963,112.5,0.825,0.24,10.069
1.695,2.6,0.7963,157.5,0.825,0,0
1.695,2.6,0.7963,-157.5,0.95,6.777,14.398
1.695,2.6,0.7963,-112.5,0.95,1.823,7.4
1.695,2.6,0.7963,-67.5,0.95,2.941,9.773
1.695,2.6,0.7963,-22.5,0.95,0,0
1.695,2.6,0.7963,22.5,0.95,2.928,9.446
1.695,2.6,0.7963,67.5,0.95,1.985,8.028
1.695,2.6,0.7963,112.5,0.95,2.87,9.287
1.695,2.6,0.7963,157.5,0.95,3.457,10.281
1.725,2.6,0.7804,-157.5,-0.775,6.426,2.253
1.725,2.6,0.7804,-112.5,-0.775,1.91,1.538
1.725,2.6,0.7804,-67.5,-0.775,4.003,2.956
1.725,2.6,0.7804,-22.5,-0.775,6.266,3.186
1.725,2.6,0.7804,22.5,-0.775,2.814,2.131
1.725,2.6,0.7804,67.5,-0.775,4.143,3.008
1.725,2.6,0.7804,112.5,-0.775,8.998,3.348
1.725,2.6,0.7804,157.5,-0.775,7.993,2.514
1.725,2.6,0.7804,-157.5,-0.525,11.419,2.773
1.725,2.6,0.7804,-112.5,-0.525,17.884,4.216
1.725,2.6,0.7804,-67.5,-0.525,18.273,5.504
1.725,2.6,0.7804,-22.5,-0.525,16.48,4.874
1.725,2.6,0.7804,22.5,-0.525,14.18,4.515
1.725,2.6,0.7804,67.5,-0.525,14.685,4.925
1.725,2.6,0.7804,112.5,-0.525,10.804,3.266
1.725,2.6,0.7804,157.5,-0.525,6.467,2.082
1.725,2.6,0.7804,-157.5,-0.3,11.651,2.955
1.725,2.6,0.7804,-112.5,-0.3,13.468,3.973
1.725,2.6,0.7804,-67.5,-0.3,19.709,6.078
1.725,2.6,0.7804,-22.5,-0.3,18.569,5.611
1.725,2.6,0.7804,22.5,-0.3,25.963,6.664
1.725,2.6,0.7804,67.5,-0.3,11.936,4.71
1.725,2.6,0.7804,112.5,-0.3,16.222,4.366
1.725,2.6,0.7804,157.5,-0.3,16.28,3.499
1.725,2.6,0.7804,-157.5,-0.1,11.947,3.274
1.725,2.6,0.7804,-112.5,-0.1,9.606,3.734
1.725,2.6,0.7804,-67.5,-0.1,7.976,4.352
1.725,2.6,0.7804,-22.5,-0.1,13.253,4.856
1.725,2.6,0.7804,22.5,-0.1,14.124,5.015
1.725,2.6,0.7804,67.5,-0.1,10.713,5.049
1.725,2.6,0.7804,112.5,-0.1,7.753,3.353
1.725,2.6,0.7804,157.5,-0.1,6.496,2.411
1.725,2.6,0.7804,-157.5,0.1,11.494,3.218
1.725,2.6,0.7804,-112.5,0.1,12.127,4.09
1.725,2.6,0.7804,-67.5,0.1,6.995,4.177
1.725,2.6,0.7804,-22.5,0.1,13.068,4.503
1.725,2.6,0.7804,22.5,0.1,10.493,4.031
1.725,2.6,0.7804,67.5,0.1,7.971,4.461
1.725,2.6,0.7804,112.5,0.1,15.021,4.555
1.725,2.6,0.7804,157.5,0.1,6.388,2.396
1.725,2.6,0.7804,-157.5,0.3,12.084,3.751
1.725,2.6,0.7804,-112.5,0.3,8.897,3.895
1.725,2.6,0.7804,-67.5,0.3,10.705,5.643
1.725,2.6,0.7804,-22.5,0.3,10.561,4.283
1.725,2.6,0.7804,22.5,0.3,7.763,3.67
1.725,2.6,0.7804,67.5,0.3,8.685,5.08
1.725,2.6,0.7804,112.5,0.3,11.967,4.519
1.725,2.6,0.7804,157.5,0.3,8.422,3.129
1.725,2.6,0.7804,-157.5,0.5,9.087,3.307
1.725,2.6,0.7804,-112.5,0.5,13.491,4.721
1.725,2.6,0.7804,-67.5,0.5,10.182,5.122
1.725,2.6,0.7804,-22.5,0.5,11.991,4.265
1.725,2.6,0.7804,22.5,0.5,13.133,4.464
1.725,2.6,0.7804,67.5,0.5,14.378,6.092
1.725,2.6,0.7804,112.5,0.5,11.625,4.381
1.725,2.6,0.7804,157.5,0.5,9.542,3.389
1.725,2.6,0.7804,-157.5,0.675,15.606,4.941
1.725,2.6,0.7804,-112.5,0.675,15.593,5.361
1.725,2.6,0.7804,-67.5,0.675,16.349,6.381
1.725,2.6,0.7804,-22.5,0.675,9.377,3.934
1.725,2.6,0.7804,22.5,0.675,13.871,4.79
1.725,2.6,0.7804,67.5,0.675,14.257,5.956
1.725,2.6,0.7804,112.5,0.675,8.141,3.869
1.725,2.6,0.7804,157.5,0.675,14.882,4.825
1.725,2.6,0.7804,-157.5,0.825,14.082,4.745
1.725,2.6,0.7804,-112.5,0.825,14.221,5.174
1.725,2.6,0.7804,-67.5,0.825,23.865,7.408
1.725,2.6,0.7804,-22.5,0.825,13.025,4.737
1.725,2.6,0.7804,22.5,0.825,15.901,5.237
1.725,2.6,0.7804,67.5,0.825,20.454,6.855
1.725,2.6,0.7804,112.5,0.825,17.045,5.667
1.725,2.6,0.7804,157.5,0.825,13.733,4.685
1.725,2.6,0.7804,-157.5,0.95,10.57,5.914
1.725,2.6,0.7804,-112.5,0.95,11.613,6.838
1.725,2.6,0.7804,-67.5,0.95,10.932,6.397
1.725,2.6,0.7804,-22.5,0.95,22.388,9.01
1.725,2.6,0.7804,22.5,0.95,21.912,8.913
1.725,2.6,0.7804,67.5,0.95,16.875,7.953
1.725,2.6,0.7804,112.5,0.95,10.168,6.397
1.725,2.6,0.7804,157.5,0.95,13.285,6.632
1.775,2.6,0.765,-157.5,-0.775,3.815,2.188
1.775,2.6,0.765,-112.5,-0.775,7.953,4.369
1.775,2.6,0.765,-67.5,-0.775,5.879,3.683
1.775,2.6,0.765,-22.5,-0.775,6.357,5.095
1.775,2.6,0.765,22.5,-0.775,5.602,4.781
1.775,2.6,0.765,67.5,-0.775,7.556,4.178
1.775,2.6,0.765,112.5,-0.775,5.529,3.639
1.775,2.6,0.765,157.5,-0.775,3.118,1.978
1.775,2.6,0.765,-157.5,-0.525,9.8,2.761
1.775,2.6,0.765,-112.5,-0.525,15.046,4.339
1.775,2.6,0.765,-67.5,-0.525,15.566,4.057
1.775,2.6,0.765,-22.5,-0.525,14.634,5.363
1.775,2.6,0.765,22.5,-0.525,7.5,3.822
1.775,2.6,0.765,67.5,-0.525,18.552,4.436
1.775,2.6,0.765,112.5,-0.525,11.04,3.71
1.775,2.6,0.765,157.5,-0.525,5.414,2.048
1.775,2.6,0.765,-157.5,-0.3,12.085,3.004
1.775,2.6,0.765,-112.5,-0.3,17.33,4.589
1.775,2.6,0.765,-67.5,-0.3,16.967,4.174
1.775,2.6,0.765,-22.5,-0.3,14.171,5.109
1.775,2.6,0.765,22.5,-0.3,12.599,4.813
1.775,2.6,0.765,67.5,-0.3,16.765,4.148
1.775,2.6,0.765,112.5,-0.3,24.219,5.441
1.775,2.6,0.765,157.5,-0.3,11.673,2.952
1.775,2.6,0.765,-157.5,-0.1,11.972,3.165
1.775,2.6,0.765,-112.5,-0.1,15.122,4.995
1.775,2.6,0.765,-67.5,-0.1,16.051,4.761
1.775,2.6,0.765,-22.5,-0.1,8.773,4.678
1.775,2.6,0.765,22.5,-0.1,10.857,5.208
1.775,2.6,0.765,67.5,-0.1,12.382,4.175
1.775,2.6,0.765,112.5,-0.1,12.752,4.583
1.775,2.6,0.765,157.5,-0.1,18.812,3.976
1.775,2.6,0.765,-157.5,0.1,17.338,3.438
1.775,2.6,0.765,-112.5,0.1,13.766,4.563
1.775,2.6,0.765,-67.5,0.1,12.331,4.344
1.775,2.6,0.765,-22.5,0.1,18.107,6.775
1.775,2.6,0.765,22.5,0.1,17.267,6.614
1.775,2.6,0.765,67.5,0.1,15.886,4.937
1.775,2.6,0.765,112.5,0.1,24.632,6.123
1.775,2.6,0.765,157.5,0.1,15.339,3.232
1.775,2.6,0.765,-157.5,0.3,18.179,3.839
1.775,2.6,0.765,-112.5,0.3,19.092,5.495
1.775,2.6,0.765,-67.5,0.3,24.642,7.597
1.775,2.6,0.765,-22.5,0.3,10.048,4.714
1.775,2.6,0.765,22.5,0.3,11.309,5.003
1.775,2.6,0.765,67.5,0.3,19.785,6.799
1.775,2.6,0.765,112.5,0.3,20.187,5.652
1.775,2.6,0.765,157.5,0.3,17.491,3.765
1.775,2.6,0.765,-157.5,0.5,15.908,3.554
1.775,2.6,0.765,-112.5,0.5,16.83,4.689
1.775,2.6,0.765,-67.5,0.5,21.597,7.063
1.775,2.6,0.765,-22.5,0.5,14.874,4.838
1.775,2.6,0.765,22.5,0.5,17.059,5.185
1.775,2.6,0.765,67.5,0.5,18.29,6.495
1.775,2.6,0.765,112.5,0.5,18.369,4.9
1.775,2.6,0.765,157.5,0.5,17.389,3.716
1.775,2.6,0.765,-157.5,0.675,18.014,4.125
1.775,2.6,0.765,-112.5,0.675,25.848,5.903
1.775,2.6,0.765,-67.5,0.675,23.612,6.593
1.775,2.6,0.765,-22.5,0.675,17.865,4.852
1.775,2.6,0.765,22.5,0.675,39.637,7.268
1.775,2.6,0.765,67.5,0.675,18.686,5.859
1.775,2.6,0.765,112.5,0.675,23.451,5.62
1.775,2.6,0.765,157.5,0.675,18.372,4.166
1.775,2.6,0.765,-157.5,0.825,26.485,5.161
1.775,2.6,0.765,-112.5,0.825,28.591,6.195
1.775,2.6,0.765,-67.5,0.825,27.457,6.579
1.775,2.6,0.765,-22.5,0.825,28.768,5.75
1.775,2.6,0.765,22.5,0.825,18.646,4.619
1.775,2.6,0.765,67.5,0.825,30.754,6.967
1.775,2.6,0.765,112.5,0.825,25.273,5.822
1.775,2.6,0.765,157.5,0.825,20.126,4.495
1.775,2.6,0.765,-157.5,0.95,20.128,7.625
1.775,2.6,0.765,-112.5,0.95,18.836,7.693
1.775,2.6,0.765,-67.5,0.95,18.977,7.616
1.775,2.6,0.765,-22.5,0.95,25.763,8.373
1.775,2.6,0.765,22.5,0.95,16.906,6.776
1.775,2.6,0.765,67.5,0.95,24.718,8.697
1.775,2.6,0.765,112.5,0.95,9.171,5.364
1.775,2.6,0.765,157.5,0.95,10.896,5.606
1.825,2.6,0.7481,-157.5,-0.775,6.05,2.815
1.825,2.6,0.7481,-112.5,-0.775,8.938,4.139
1.825,2.6,0.7481,-67.5,-0.775,10.87,3.716
1.825,2.6,0.7481,-22.5,-0.775,4.801,4.564
1.825,2.6,0.7481,22.5,-0.775,5.82,5.028
1.825,2.6,0.7481,67.5,-0.775,6.457,2.857
1.825,2.6,0.7481,112.5,-0.775,8.856,4.12
1.825,2.6,0.7481,157.5,-0.775,5.346,2.645
1.825,2.6,0.7481,-157.5,-0.525,8.292,2.491
1.825,2.6,0.7481,-112.5,-0.525,13.178,3.736
1.825,2.6,0.7481,-67.5,-0.525,11.025,2.986
1.825,2.6,0.7481,-22.5,-0.525,9.416,4.889
1.825,2.6,0.7481,22.5,-0.525,10.995,5.289
1.825,2.6,0.7481,67.5,-0.525,17.527,3.78
1.825,2.6,0.7481,112.5,-0.525,10.534,3.336
1.825,2.6,0.7481,157.5,-0.525,7.494,2.367
1.825,2.6,0.7481,-157.5,-0.3,17.127,3.477
1.825,2.6,0.7481,-112.5,-0.3,29.095,5.286
1.825,2.6,0.7481,-67.5,-0.3,26.251,4.303
1.825,2.6,0.7481,-22.5,-0.3,21.405,6.292
1.825,2.6,0.7481,22.5,-0.3,16.247,5.462
1.825,2.6,0.7481,67.5,-0.3,18.89,3.633
1.825,2.6,0.7481,112.5,-0.3,22.079,4.588
1.825,2.6,0.7481,157.5,-0.3,18.289,3.595
1.825,2.6,0.7481,-157.5,-0.1,22.246,3.758
1.825,2.6,0.7481,-112.5,-0.1,30.17,5.476
1.825,2.6,0.7481,-67.5,-0.1,30.789,4.506
1.825,2.6,0.7481,-22.5,-0.1,24.796,5.739
1.825,2.6,0.7481,22.5,-0.1,20.603,5.218
1.825,2.6,0.7481,67.5,-0.1,21.197,3.718
1.825,2.6,0.7481,112.5,-0.1,36.549,6.042
1.825,2.6,0.7481,157.5,-0.1,22.654,3.793
1.825,2.6,0.7481,-157.5,0.1,25.014,3.652
1.825,2.6,0.7481,-112.5,0.1,33.68,6.055
1.825,2.6,0.7481,-67.5,0.1,25.749,4.223
1.825,2.6,0.7481,-22.5,0.1,27.032,6.322
1.825,2.6,0.7481,22.5,0.1,31.625,6.854
1.825,2.6,0.7481,67.5,0.1,29.418,4.522
1.825,2.6,0.7481,112.5,0.1,28.024,5.513
1.825,2.6,0.7481,157.5,0.1,25.82,3.712
1.825,2.6,0.7481,-157.5,0.3,23.15,3.695
1.825,2.6,0.7481,-112.5,0.3,31.511,6.127
1.825,2.6,0.7481,-67.5,0.3,25.089,5.025
1.825,2.6,0.7481,-22.5,0.3,28.435,8.467
1.825,2.6,0.7481,22.5,0.3,18.852,6.871
1.825,2.6,0.7481,67.5,0.3,33.037,5.783
1.825,2.6,0.7481,112.5,0.3,31.723,6.148
1.825,2.6,0.7481,157.5,0.3,30.243,4.232
1.825,2.6,0.7481,-157.5,0.5,20.107,3.532
1.825,2.6,0.7481,-112.5,0.5,24.844,5.162
1.825,2.6,0.7481,-67.5,0.5,24.38,6.167
1.825,2.6,0.7481,-22.5,0.5,34.292,7.852
1.825,2.6,0.7481,22.5,0.5,15.559,5.261
1.825,2.6,0.7481,67.5,0.5,34.224,7.325
1.825,2.6,0.7481,112.5,0.5,36.648,6.285
1.825,2.6,0.7481,157.5,0.5,26.794,4.083
1.825,2.6,0.7481,-157.5,0.675,31.443,4.988
1.825,2.6,0.7481,-112.5,0.675,31.656,6.344
1.825,2.6,0.7481,-67.5,0.675,43.673,10.582
1.825,2.6,0.7481,-22.5,0.675,37.856,7.391
1.825,2.6,0.7481,22.5,0.675,26.797,6.2
1.825,2.6,0.7481,67.5,0.675,24.174,7.842
1.825,2.6,0.7481,112.5,0.675,32.791,6.458
1.825,2.6,0.7481,157.5,0.675,32.028,5.035
1.825,2.6,0.7481,-157.5,0.825,27.344,4.776
1.825,2.6,0.7481,-112.5,0.825,29.772,5.83
1.825,2.6,0.7481,-67.5,0.825,26.04,6.258
1.825,2.6,0.7481,-22.5,0.825,25.231,5.382
1.825,2.6,0.7481,22.5,0.825,21.907,5.012
1.825,2.6,0.7481,67.5,0.825,25.248,6.162
1.825,2.6,0.7481,112.5,0.825,20.191,4.795
1.825,2.6,0.7481,157.5,0.825,22.006,4.281
1.825,2.6,0.7481,-157.5,0.95,33.415,7.326
1.825,2.6,0.7481,-112.5,0.95,26.642,6.78
1.825,2.6,0.7481,-67.5,0.95,43.535,8.848
1.825,2.6,0.7481,-22.5,0.95,32.477,7.292
1.825,2.6,0.7481,22.5,0.95,23.954,6.255
1.825,2.6,0.7481,67.5,0.95,19.739,5.942
1.825,2.6,0.7481,112.5,0.95,38.922,8.205
1.825,2.6,0.7481,157.5,0.95,26.333,6.499
1.875,2.6,0.7306,-157.5,-0.775,2.883,2.192
1.875,2.6,0.7306,-112.5,-0.775,4.859,2.996
1.875,2.6,0.7306,-67.5,-0.775,6.119,3.643
1.875,2.6,0.7306,-22.5,-0.775,11.094,8.407
1.875,2.6,0.7306,22.5,-0.775,4.835,5.533
1.875,2.6,0.7306,67.5,-0.775,4.96,3.278
1.875,2.6,0.7306,112.5,-0.775,4.863,2.997
1.875,2.6,0.7306,157.5,-0.775,2.554,2.063
1.875,2.6,0.7306,-157.5,-0.525,7.819,2.358
1.875,2.6,0.7306,-112.5,-0.525,16.45,3.832
1.875,2.6,0.7306,-67.5,-0.525,12.862,3.295
1.875,2.6,0.7306,-22.5,-0.525,13.734,5.268
1.875,2.6,0.7306,22.5,-0.525,13.549,5.231
1.875,2.6,0.7306,67.5,-0.525,17.336,3.838
1.875,2.6,0.7306,112.5,-0.525,17.094,3.907
1.875,2.6,0.7306,157.5,-0.525,5.045,1.89
1.875,2.6,0.7306,-157.5,-0.3,12.618,2.837
1.875,2.6,0.7306,-112.5,-0.3,18.267,3.813
1.875,2.6,0.7306,-67.5,-0.3,18.007,3.538
1.875,2.6,0.7306,-22.5,-0.3,11.011,5.592
1.875,2.6,0.7306,22.5,-0.3,26.485,8.785
1.875,2.6,0.7306,67.5,-0.3,22.735,3.989
1.875,2.6,0.7306,112.5,-0.3,25.324,4.507
1.875,2.6,0.7306,157.5,-0.3,9.461,2.452
1.875,2.6,0.7306,-157.5,-0.1,18.112,3.312
1.875,2.6,0.7306,-112.5,-0.1,40.84,6.067
1.875,2.6,0.7306,-67.5,-0.1,33.412,4.408
1.875,2.6,0.7306,-22.5,-0.1,16.892,6.154
1.875,2.6,0.7306,22.5,-0.1,27.886,7.96
1.875,2.6,0.7306,67.5,-0.1,29.617,4.141
1.875,2.6,0.7306,112.5,-0.1,31.461,5.305
1.875,2.6,0.7306,157.5,-0.1,18.575,3.355
1.875,2.6,0.7306,-157.5,0.1,26.784,3.589
1.875,2.6,0.7306,-112.5,0.1,39.663,5.893
1.875,2.6,0.7306,-67.5,0.1,31.16,3.963
1.875,2.6,0.7306,-22.5,0.1,13.54,4.007
